Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
Risaunya sekarang ni ada pengasuh lesbi pula\xf0\x9f\x98\x91',0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER USER Loh g tau y bapak prabowo salah satu geng menteri permesta ? Pendiri pks anak dari di/tii. Pemberontak pengkhianat,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER USER Bangga jadi JONGOS emang lu sendiri Udeh ngapain aja BABU ? Njilat memek BOSOK Jablay Alexis?',1,1,1,0,0,0,0,1,0,1,0,0
"RI 1 merangkul ulama? saat kejadian penganiyayaan dan pembunuhan ke sebagian ulama,RI 1 kemana?",0,0,0,0,0,0,0,0,0,0,0,0
makanan murah ya allah perlis ni paling yahudi penah makan pun 6 hengget sobsssss sukanyaaaa \xf0\x9f\x92\x96\xf0\x9f\x98\x8d',0,0,0,0,0,0,0,0,0,0,0,0
USER sedi lagunya ih aq mau nangis di pudak onta;(',0,0,0,0,0,0,0,0,0,0,0,0
"Mbah Soleh :"" Ketua DPR: Budaya tak Identik Pertunjukan Seni: Jakarta: Ketua DPR Bambang Soesatyo (Bamsoet) meminta pemerintah menjadikanâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER USER Melalui Sedulur Ngaji semoga ALLAH ijinkan Gus Ipul,Mbak Puti jadi Gubernur dan Wagub Jatim",0,0,0,0,0,0,0,0,0,0,0,0
"USER Aku ada kok.. di Kota Salatiga, Jawa Tengah. SMA Kristen 1 Salatiga'",0,0,0,0,0,0,0,0,0,0,0,0
Wah ... transgender bisa jadi caleg di Pakistan ... URL,0,0,0,0,0,0,0,0,0,0,0,0
USER Namanya juga KACUNG ASENG',1,1,1,0,0,0,0,0,1,1,0,0
RT USER USER USER USER Usut terus kasus korupsi Sandiaga dan Anies BATALKAN pengangkatan Anies-Sandi !,1,0,0,1,0,0,0,0,1,0,0,1
"""BR1M ini amat penting dari segi sistem pulangan ekonomi"" - Tan Sri Datoâ?? Seri Dr Sulaiman Mahbob, Pengerusi Telekom Malaysia; #ManifestoBN; #BersamaBN; #HebatkanNegaraku",0,0,0,0,0,0,0,0,0,0,0,0
Kang Sudrajat dan Pak Syaikhu didukung oleh Para Ulama Jawa Barat... Insyaallah jadi Gubernur Jabar 2019-2024..; #Sudrajatsyaikhu; #no3jabarasyik; #pilihanprabowountukjabar,0,0,0,0,0,0,0,0,0,0,0,0
"pada kebisuan yang terlalu bisu, ada kata-kata yang kusebut dalam kalbu, seperti doa-doa, ada sejumlah harap yang diakhiri dengan banyak semoga. ~USER'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Data kecurangannya dimana bro klik linknya donk biar pada tau kalau jkw curang,klo terbukti curang mestinya dulu prabocor menang dlm sidang gugatan bro,lha saksi aja dagelan pada umbar lucu2an kok dibilang curang,bner kata fahri#",1,1,1,0,0,0,0,0,1,1,0,0
tai lu semua yg bikin meme kayak gitu. lo tau gak rasanya exhausted kayak gitu karena kecapean? iya gua pernah rasain kayak orang mau mati. Bego dipelihara sampah',1,1,0,1,0,0,0,0,1,0,1,0
USER Siapa yg jablay....',0,1,0,0,0,0,0,0,0,0,0,0
USER Sejak jokowi presiden indonesia makin mundur,1,0,1,0,0,0,0,0,1,1,0,0
"Menurut partai yang tidak mau saya sebutkan namanya. ; ; Cara melunaskan hutang adalah dengan mencetak uangnya lagi, terus dibayar.; ; Kira-kira anak ekonomi jengkel gak ya dengan omongan partai tersebut.",0,0,0,0,0,0,0,0,0,0,0,0
edan yang retweet 800 D:',0,1,0,0,0,0,0,0,0,0,0,0
USER USER Udh gak anti aseng lagi?',0,0,0,0,0,0,0,0,0,0,0,0
Bikin coldbrew agak ngasal. Pagi diminum cuman demi melek instan aja. Tai lah gua masih ga ngerti kopi enak apa ga kayak apa. Hahahaahah',0,1,0,0,0,0,0,0,0,0,0,0
Dapil sulawasi tenggara aja \nPasti menang\nDisana banyak TKA\n\n#2019GantiPresiden URL,1,0,1,0,0,0,0,0,1,1,0,0
"USER Hahaha ini masih sebarisan yg panik gerindra-PD brkoalisi jd berusaha memecah koalisi lwn jkw,Panik ya Asal bunyi gini(anak SD bs jawab:Kalau sby dibalik rezim jkw,tak sulit Ahy jd cawapres jkw,kebagian menteri,gak bakal saling sindir dll..)",0,0,0,0,0,0,0,0,0,0,0,0
Memang bukan Partai yg dibangkitkan tp faham Komunis yg ingin bangkitkan dan ditanamkan oleh rezim ini pak...,1,0,1,0,0,1,0,0,0,1,0,0
New post: Festival Pesona Tambora Angkat Eksotisme Alam dan Budaya Dompu dan Bima,0,0,0,0,0,0,0,0,0,0,0,0
USER : brengsek lama2 tri ini. Aplikasi bima tri jgn dihapus knapa sih???',1,1,0,1,0,0,0,0,1,0,1,0
USER USER Makanya. Kalo pake kata-kata bermuka dua itu kan kesannya ngga enak. Karena biasanya sebutan itu untuk nyebut orang munafik.',0,0,0,0,0,0,0,0,0,0,0,0
Emang bangsat polisi sekarang ! Udah lengserkan jokowi lagi satu satu nya cara !,1,1,0,1,0,0,0,0,1,0,1,0
"USER Betul, setuju gw, bosan, muak. Apalagi ma kelakuan cebong, nyinyirnya kebangetan.'",1,1,0,1,0,0,0,0,1,0,1,0
"USER Termasuk gengsi munafik pura,2 ga pdhl misi ny sama tapi gengsi ... akhirnya Bilang ke paksa padahal luar biasa Ahok Jarot'",0,0,0,0,0,0,0,0,0,0,0,0
USER Orang udik sok pinter ya gini ini jadinya yang keluar dari congornya....',1,1,1,0,0,0,0,0,1,1,0,0
"USER Giliran disodorin fakta yg ada,cebong pd mingkem...ttep aja bgi cebong mau die sengsara jg dkung Dilan.otaknya udh terkontaminasi...gc bisa mikir waras'",1,1,0,1,0,0,0,0,1,0,1,0
USER Contoh nya DKI impor bawang dari cina.gubernur nya kroni si tengku.',0,0,0,0,0,0,0,0,0,0,0,0
"17 April 2018, pd sidang Excecutive board UNESCO, Presiden UNESCO menyetujui hasil sidang komisi dgn ketukan palu tepat pada 16.20 wib artinya Geopark Ciletuh-Palabuhanratu sah menyandang predikat Ciletuh-Palabuhanratu Unesco Global Geopark #CPUGG #Congrat",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Apa kalian panggil2 aku - me as kunti',0,0,0,0,0,0,0,0,0,0,0,0
"Allah SWT tidak bisa diajak gaul Pak Lukman, sukanya dengar orang ngaji terutama ayat penggal kafir dan cocok2 penis",1,1,0,1,1,0,0,0,0,0,1,0
Hadi hanya sesuai sebagai 'ustaz kampung' - Dr M; #PRU14 #JomUndi #MyUndi; ;,0,0,0,0,0,0,0,0,0,0,0,0
anjir ini mati listrik sepulau namanya euy',0,1,0,0,0,0,0,0,0,0,0,0
amin smoga kalian bertiga bisa jd menampilkan yang terbaik dan menyumbangan medali buat sumsel,0,0,0,0,0,0,0,0,0,0,0,0
"Diduga Masalah Ekonomi, Seorang Guru SD Nekat Gantung Diri: KBRN, Semarangâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
"USER YA KALI ada ?\ndi daerah mna transmigran \ndari p. jawa ke p. kalimantan selatan bnajarmasin\n""cerita lulusan ""ponpes"" saking miskin nya?\nmasuk sekolah negeri?\noh ternyata ""skulah kristen?\nkt di beri dgn "" 1 bungkus mie goreng?\npdhal hapa",0,0,0,0,0,0,0,0,0,0,0,0
USER ; Mohon informasinya. Apakah Radio Elshinta akan menyiarkan secara On Air acara Debat Publik Pilkada Kab. Bandung Barat sore ini?,0,0,0,0,0,0,0,0,0,0,0,0
USER Eug kira itu taplak meja di warung nagih..',0,0,0,0,0,0,0,0,0,0,0,0
RT USER Klo gk kasih aja gelar doktor sama juragan mu prabowo sebianto calon presiden seumur hidup,1,0,1,0,0,0,0,0,1,1,0,0
JIMIN GANTENG BANGET BANGKAI',0,1,0,0,0,0,0,0,0,0,0,0
"Mentaliti jamban = pemikiran / adat budaya kita yang kurang elok. Itulah bila dah terbiasa buat,jadi nampak biasa &amp; tak kekok nak buat drp kita ubah yg biasa (buruk) kepada luar biasa (yg baik). Dah lama berakar umbi dari peralihan zaman &amp; generasi",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER Bisa aja nih Gerindra bikin jebakan ""Batman"" knp ga Prabowo aja yg suruh nobar Film G30S.",1,0,0,1,0,0,0,0,1,0,1,0
BUBARKAN ILUNI UI,1,0,0,1,0,0,0,0,1,0,0,1
Saya yakin Alumni 212 tidak ada yang menghina Ulama yang dihormati dan disegani oleh HRS.; ; Yang menghina diduga pihak yg mencoba memecah belah umat Islam melalui kasus dugaan Penistaan Agama.,0,0,0,0,0,0,0,0,0,0,0,0
USER otw di bom korut u',0,0,0,0,0,0,0,0,0,0,0,0
"USER GAK USAH LAH DIKIRIM, MASA HINA YANG BIKIN JATUH CINTA TAPI BARU NYADAR KENAPA KESEMSEM WAKTU HINA BEGITU'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER ... Kamu PSK tidak usah nyampur, lepas kerudungmu baru ketauan kamu PSK.... Kamu baca twit nya Fahri yg begitu benci Jokowi itu yg saya balas.... Jokowi itu Presiden tdk pantas dimaki2 oleh seorang Fahri... Twit Fahri penuh",1,1,1,0,0,0,0,1,0,1,0,0
"Jika tidak ada demo berjilid-jilid atas pernyataan USER soal kitab suci adalah fiksi, maka hampir bisa dipastikan tujuan utama gerakan ""Bela Islam"" berjilid-jilid versi 212 dst adalah motif politik untuk menjatuhkan Ahok. Ahok telah menjadi korban.",1,0,0,1,1,0,0,0,0,0,1,0
USER Ini orang mengatasnamakan muslim tp picik nya koq spt Yahudi.',1,1,1,0,1,0,0,0,0,1,0,0
"Seekor monyet yang berada di Kebun Binatang Tianjin, Cina menjadi viral karena memiliki wajah seperti manusia. Monyet berusia 18 tahun itu diketahui berjenis capuchin yang berasal dari Amerika Tengah. URL",0,0,0,0,0,0,0,0,0,0,0,0
USER Big applause for this rezim \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\nKeren banget sampe punya kantor polisi bersama.. Baru ada di rezim ini logh.. nanti kira2 mau buat pangkalan militer be,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Ga mikir keluarga korban bom ukhti2 otaknya di dengkul.. kok KZL ya?',1,1,0,1,0,0,0,0,1,0,1,0
Subjek kesusasteraan melayu tiada nilai ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
"Buat orang yang duduk 5 deret sebelah kiri gue di C17, mungkin C20-C25, Planet Hollywood, Gatsu. \nKalian kampungan asli.\nKomen mulu sepanjang film.'",1,1,0,1,0,0,0,0,1,0,1,0
"USER Pak USER membawahi Dirjen agama2, Anda dapat mbuat perbandingan posisi Tuhan dalam ajaran agama",1,0,0,1,1,0,0,0,0,0,1,0
Hshshshjsjs aiman bodo. Selfie dgn spanar \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
"Si bodoh tp sok jd ulama', kyak paling paham agama aja. Padahal ngajix belepotan gk jelas",1,1,1,0,0,0,0,0,1,1,0,0
Moga2 itu bisa diconfirm bukan bom ya.. itu daerah anak kuliaham what u aiming from bunuh anak kuliah?',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Kampungan adrian nptl',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER Cebong g sunat semuanya nih p ustad..jng dilayan p ustad...',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER USER Kristen woles aja prof.. Dri timur sampe barat namanya beda2, menyesuaikan tiap daerah termasuk tata cara beribadah nya.. Tetapi masalah keyakinan semua sama.. Kristen nusantara.. \xf0\x9f\x98\x8a'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Betul, demikian karakteristik Hindu. Bahwa islam beda, pasti. Bahwa tdk bisa menilai ajaran islam dr sudut pandang hindu, pun sebaliknya, juga jelas. \nTapi krn ada yg bertanya : ada nggak Hindu Nusantara ? Ada banget. Bahkan bisa dikeci",0,0,0,0,0,0,0,0,0,0,0,0
USER Disitulah produsen taplak kotak mulai melejit usahanya',0,0,0,0,0,0,0,0,0,0,0,0
"USER Lah kalo lesbi mana nganggep dirinya salah? apasalahnya cinta kan?\nMaap nih, aku normal, tapi gapernah nanggep yang lesbi/gay/bisex sbg ""kesalahan"" \xf0\x9f\x98\xad\xf0\x9f\x98\xad\nAku pgn hidup berdampingan sm org2 yang ""dipandang sebelah m",0,0,0,0,0,0,0,0,0,0,0,0
USER Akunya milih bom',0,0,0,0,0,0,0,0,0,0,0,0
Besok kalau Prabowo jadi nyapres dan teriak-teriak masalah Indonesia bebas korupsi jangan dipercaya ya. Nyatanya fadli zonk ga dimarahin tuh,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Weh kunyuk \xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0
"USER Bocah geblek, penjara tempatnya!'",1,1,1,0,0,0,0,0,1,1,0,0
Itulah Kontrak Karya Pertama Freeport (KK-I). Kontrak karya tersebut merupakan bahan promosi yang dibawa Julius Tahija untuk memperkenalkan Indonesia ke luar negeri dan misi pertamanya adalah mempromosikan Kebijakan Penanaman Modal Asing ke Australia #Fr,0,0,0,0,0,0,0,0,0,0,0,0
USER Kopar kapir....preet pret...buktinya junjungan loe si uno ngilmu nya ke negeri kapir....',1,1,1,0,1,0,0,0,0,1,0,0
"USER Bodo amatin aja. Yang kaya gitu, makin dikasih perhatian bakal makin menjadi jadi'",0,1,0,0,0,0,0,0,0,0,0,0
USER Ha ha ha ha ha ....calon presiden ..cuma jago cocot ha ha ha ...ngurusi DKI kagak becus ha ha ha ha',1,1,1,0,0,0,0,0,1,1,0,0
"USER: Terlihat salah satu pendukung mafia koruptor dan penista agama, para gerombolan BANCI TITOT lakukan bidikan ke arah",1,1,0,1,0,0,0,1,0,0,1,0
New post (Presiden Jokowi Soroti Minimnya Promosi Asian Games) has been published on Warta Online -,0,0,0,0,0,0,0,0,0,0,0,0
"tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila",1,1,1,0,1,0,0,0,0,1,0,0
Setuju sama USER jangan percaya gosip. #2019GantiPresiden,0,0,0,0,0,0,0,0,0,0,0,0
USER Titit mu??',0,1,0,0,0,0,0,0,0,0,0,0
awas ini Proyek PKI CINA KOMUNIS,1,0,0,1,0,1,0,0,0,0,1,0
USER Selera musikmu modern? \nPlaylist lebih banyak lagu terkini?\nTapi takut dibilang anak indie idiot sama netizen?\n\nNgapain insecure? \n\nMusik jadul emang sampah\n\nMending dibilang anak indie idiot\n\nDaripada jadi anak jadul tapi idiot',0,1,0,0,0,0,0,0,0,0,0,0
USER USER di situlah tidak adilnya kelen.. negra republik cebong dimana yang hoax maaih di kejar',1,1,1,0,0,0,0,0,1,1,0,0
"USER Kak, ajarkan caranya memulai bicara dengan orang asing dong, khususnya buat kami yang sebenarnya extrovert tapi gak terlalu outgoing. Puhliiiis. Hehehehe \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",0,0,0,0,0,0,0,0,0,0,0,0
USER Gi ngocok memek say',0,1,0,0,0,0,0,0,0,0,0,0
"RT USER: Kapan asu makan yang bukan haknya,\nKapan asu makan berlebihan,\nKapan asu pernah mencuri sebagaimana para manusia..\n\nDimana\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
PemikiranDuaArahRiskanDiHantamMasalahKaRenaPosisinyaDitengahSebagaiPenyeImbangBiLaTerLaluCondongHabisLahSudah... *KaLauHiTamKatakanHitamBegituPuLaSebaliknya #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
USER Aku sipit dua duanya :( ga ketawa aja udah sipit',0,0,0,0,0,0,0,0,0,0,0,0
"Wakil ketua umum partai Demokrat, Syarif Hasan mengunjungi kantor DPP PKS, Selasa (17/4). ; ; Diterima oleh Presiden PKS Mohamad Sohibul Iman dan sekjen PKS Mustafa Kamal, pimpinan kedua partai ini tampak akrab membicarakan tentang isu isu kebangsaan dan s",0,0,0,0,0,0,0,0,0,0,0,0
USER Mana mau maen di cina hehehe',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Telat lu kunyuk',1,1,1,0,0,0,0,0,1,1,0,0
USER USER najis bngt lo berdua kenapasi bully adek atip\xf0\x9f\x98\x9e',1,1,0,1,0,0,0,0,1,0,1,0
"Banyak yg nyerang wa, ada yg kira wa cebong'",0,1,0,0,0,0,0,0,0,0,0,0
USER Rasanya asing.. u try dulu nanti bagi testimony hahahaha',0,0,0,0,0,0,0,0,0,0,0,0
USER Mas tolong sebutkan kitab suci agama mana yg fiksi?,0,0,0,0,0,0,0,0,0,0,0,0
"7. Presiden USER: Saya ingin mendengar laporan detail mengenai persiapan baik infrastruktur, venue, maupun non-venue dan persiapan teknis pelaksanaan #JokowiPacuPromosiAsianGames #YukPromosikanAsianGames18",0,0,0,0,0,0,0,0,0,0,0,0
USER Mantan yg terkutuk',1,1,1,0,0,0,0,0,1,1,0,0
USER Ayas kunyuk.',0,1,0,0,0,0,0,0,0,0,0,0
PopulerB1 8: Prabowo Diminta Tak Jadikan Isu Rohingya untuk Tekan Pemerintah URL URL,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER gatau deh, mimpi doang kayaknya.. udh lupa gua, cuma bagian ketemu kunti banyak nya itu yg inget.'",0,0,0,0,0,0,0,0,0,0,0,0
"Melokalkan Brand global itu bukan sesuatu yg baru, terjadi sejak lama dan di berbagai bidang.\nDalam hal agama, Indonesia punya Hindu nusantara yg cukup berbeda dr Hindu dunia,\nApakah Hindu nusantara membuat Hindu dunia lemah?\nTidak, Hindu dunia berkem",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER Utang meroket \nRupiah anjlok\nEkonomi nyungsep\nInfrstruktur Ambruk\nBBM naik\nDaya beli turun\nDiserbu Import ratusan ton narkoba \nDiserbu TKA\nDuit 35 trilyun digondol taipan\n.,1,0,1,0,0,0,0,0,1,1,0,0
USER asw gua ketawa',0,1,0,0,0,0,0,0,0,0,0,0
Hampir saban tahun mereka katakan bahawa iOS mereka hebat. Namun apa terjadi sekarang?. \n\nTiada guna membeli iPhone dengan harga yahudi tapi pengakhiranya sangat mengecewakan.',0,0,0,0,0,0,0,0,0,0,0,0
USER Ini lo mau sarkas apa emang bego si?',1,1,1,0,0,0,0,0,1,1,0,0
Kajox ga on si kunyuk deact si tete ilang entah kemane -_- abis dah bestie cowo yg gua punya',0,1,0,0,0,0,0,0,0,0,0,0
USER cubit aja titit nya kalo nakal',0,1,0,0,0,0,0,0,0,0,0,0
USER mana peran rezim jkw????\n\nya namanya juya mereka saingan im :((',0,0,0,0,0,0,0,0,0,0,0,0
"USER setau gue bank tuh ga ada deh nukar valuta asing, biasanya d toko toko yg jual emas gtu ada\n\ntpi gtau juga d bni si'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Malu ma nama+peci tu dsr pecun',1,1,1,0,0,0,0,1,0,1,0,0
Maenkan mang,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82....dr kmrn sdh terbagak liat kebodohan km kok panas gmn. Sdh di blg klo berkata keadaan sendiri itu pd org lain. Di ulang"" . Dungu btl cebong ini. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x",1,1,1,0,0,0,0,0,1,1,0,0
NURUL ARIFIN INGIN MENGHIDUPKAN KEMBALI BUDAYA SUNDA:,0,0,0,0,0,0,0,0,0,0,0,0
"KaiSoo itu couple yang hangat. Waktu di bandara tanggal 1 Maret kemarin mereka nggak mau kalah sama HunHan. Dari Korea sampai Cina, dan dari Cina ke Korea. Kai demen banget deket-deket D.O. #KaiSooFact'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Pak USER utk menghapus Teroris Islam & PENIPUAN, perlu ada penjelasan agar Islam mudah dipahami",1,0,0,1,1,0,0,0,0,0,1,0
"Temenku, Maria dia beragama katolik tapi sangat menghormatiku sebagai muslim. Saling menjunjung perbedaan memang penting \xf0\x9f\x98\x8a\nSemoga orang lain bisa mencontoh sikap Maria. Akupun harus menghormati dia sebaliknya. \xf0\x9f\x99\x8f'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Duh kok kesannya insensitive gt yaaa sis \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f gr gr bom tempo hari asosiasi cadar makin negatif, eh saiki ketambahan iki \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\",0,0,0,0,0,0,0,0,0,0,0,0
Sekarang topi #2019GantiPresiden,0,0,0,0,0,0,0,0,0,0,0,0
Sayah mah orang bodo soal agama gak kaya kleaan yg pinter2 ..makanya sayah belajar..; Biar gak jadi orang yg merugi,0,0,0,0,0,0,0,0,0,0,0,0
"Pilkada ' curang' di jawa barat ? Jawa barat bukan kantong komunis tapi perlu dicatat bahwa ajaran ' marhaen' lahir dan bermula dari daerah ini bahkan kuburan nya pak marhaen juga berada di daerah ini !.""",0,0,0,0,0,0,0,0,0,0,0,0
USER Pernyataan anda sllu menyudutkan pemerintah..sungguh naif &amp; munafik skli anda..anda ini hidup dmn ? Anda manusia tdk tau terimakasih &amp; balas budi..itulah knp anda saya katakan TOLOL...',1,1,1,0,0,0,0,0,1,1,0,0
"USER ngakak,ngatain diri sendiri noob wkwk. eh btw lu out dari ena bang?'",0,0,0,0,0,0,0,0,0,0,0,0
rp haneul pada cute padahal rlnya perek.yang on retweet',0,1,0,0,0,0,0,0,0,0,0,0
"""Sebagai negara yang juga mengirimkan TKI di negara lain, Indonesia juga tidak bisa melarang TKA masuk. Akan tetapi, pemerintah harus lebih memperhatikan dan melindungi tenaga kerja lokal..."" ujar USER\nURL",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Tidak bisa itu kata siapa mas?? Macam tra pernah lihat bule saja di Papua...\n\nCuma ya ada prosedur lah yabg harus dipatuhi... Kalau itu ditaati boleh boleh aja. Beberapa haei lalu saja sa liat asing di J,0,0,0,0,0,0,0,0,0,0,0,0
Kangen smasa. Bajingan :(',0,1,0,0,0,0,0,0,0,0,0,0
"Ini kjdian tdi pagi dbogor, ADA PEDAGANG KAOS ganti presiden,tpi syg gk ada yg trtarik, pdagang yg lain malah RAME,Krn sepi si pedagang membereskan dagangannya &amp; pulang, pdhl saat dia beres2 justru lgi rame2nya pngunjung.; masyarakat msi waras &amp; ce",0,0,0,0,0,0,0,0,0,0,0,0
Jatim anti berita Hoax Pilkada Damai,0,0,0,0,0,0,0,0,0,0,0,0
brengsek itu orang terbuat dr apa bikin gue berkata kasar mulu',1,1,1,0,0,0,0,0,1,1,0,0
"USER anjir lucu banget animasinya :""D dewa'",0,1,0,0,0,0,0,0,0,0,0,0
USER symphony yang nyanyi kristen joy pls\xf0\x9f\x98\xad',0,0,0,0,0,0,0,0,0,0,0,0
"USER Doa itu yg baik untuk bangsa. Tak ajarin CARA ISLAM bukan cara PKS yg ngaku partai dakwah tapi gak genah.; ; Ya Allah, jka Engkau kehendaki Jokowi lagi, berilah petunjuk agar beliau mampu membawa bangsa ini menjadi maju. Jika Engkau kehendaki",0,0,0,0,0,0,0,0,0,0,0,0
Itulah Indonesia. Yg dibully org yg bener.Yg salah dan binatang2 seperti nomor tiga dibiarin berkeliaran #matanajwadebatjakarta pak an URL,1,1,0,1,0,0,0,0,1,0,1,0
Ridwan Kamil: Kembangkan Satu Pesantren Satu Perusahaan; #RINDUJabarJuara1 #RINDUJabarJuara #JabarJuara #RinduJabarJuaraNomor1 #PilgubJabar2018 #RidwanKamil;,0,0,0,0,0,0,0,0,0,0,0,0
pagi2 udh ky kntl',0,1,0,0,0,0,0,0,0,0,0,0
RT USER Selanjutnya...Lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
mentari pagi agama kristen pagi ini buat umat nasrani lagu2 nasrani kami hadirkan,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER namanya juga perusahaan milik asing\xf0\x9f\x98\x81\xf0\x9f\x98\x82\xf0\x9f\x98\x81',0,0,0,0,0,0,0,0,0,0,0,0
"USER Wah, Yang Mulia USER , sebagai TOKOH yang dikenal anti Aseng, bersih SEDERHANA asli mulai bersabda. Lugas.\nCc USER'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Datang ke PSK soalnya dulu aku pernah ditawarin dari gerindra , kalau joko wi jd lg rakyatnya kere suruh pada jual diri , bisa kali bantu .'",1,1,1,0,0,0,0,1,0,1,0,0
Alquran hanya kitab sampah beraroma darah & air mani Bung Tifatul,1,1,0,1,1,0,0,1,0,0,1,0
USER Mata lu picek',1,1,1,0,0,0,1,0,0,1,0,0
Mood kerja berubah krn ni banci! \xf0\x9f\x98\x8e\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3',1,1,1,0,0,0,0,1,0,1,0,0
Pendukung napi Ahok dan Jokowi sudah tidak punya akal dan bukan PKS kasihan sekali umat cebong,1,1,0,1,0,0,0,0,1,0,1,0
"Anda dibodohi dan diperbudak Islam Bung Ketum ICMI, Allah SWT bukan Tuhan di balik Gerhana",1,1,0,1,1,0,0,0,0,0,1,0
USER USER USER WKWKWKWKWK KAMPANG',0,1,0,0,0,0,0,0,0,0,0,0
Sangsinya Pecat aza terus jeblosin ke penjara biar tau rasa tuh si setya novanto,1,0,1,0,0,0,0,0,1,1,0,0
"Di Maiyah tidak ada keamanan tapi selalu aman, karena masing-masing setiap diri yang hadir di Maiyah adalah prajurit keamanan. Kita selalu belajar saling mengamankan, menyamankan dan membahagiakan. ; ; #MSApril",0,0,0,0,0,0,0,0,0,0,0,0
USER Bener juga lu bangke',0,1,0,0,0,0,0,0,0,0,0,0
"Trus geblek nya lagi\nTernyata si blekok pisan ini masi punya bini.. blm cere\nAkhirnya gw putusin dong begitu tau ada bininya\n\nTrus bbrp waktu kemudian gw uda jalan sama laki gw, iseng gw posting tytyd laki gw dulu \xf0\x9f\x99\x88\nLah bininya si ble",1,1,1,0,0,0,0,0,1,1,0,0
Pemeluk agama Budha di indonesia 90 % adalah etnis TIONGHOA (CINA) yg didalam nya adalah sejumlah para Taipan2 penjajah besar indonesia,1,0,0,1,0,1,0,0,0,0,1,0
USER Bolot aja biar legenda',0,1,0,0,0,0,0,0,0,0,0,0
"~; Yg jelas, klw ada foto2 yg begitu:; #lombaTari; SekolahDasar; #LKS,LombaKeterampilanSiswa; Sekolah Menengah Kejuruan; #Pembeatan, ""adatGorontalo; gadis kecil yg sdh beranjak remaja""; sekitar tahun 2010; #CCU, Cross Cultural Understanding, Universitas. K",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Yang perek kan ibu lo.. gimana sih.. pasti sdh dool ya',1,1,1,0,0,0,0,1,0,1,0,0
USER Ke jamban :)',0,0,0,0,0,0,0,0,0,0,0,0
USER Setan si lu ya',1,1,1,0,0,0,0,0,1,1,0,0
Se7 sy dgn LBP.; KPU perlu tetapkan cukup 1 tema saja.; ; Misalnya :; #2019GantiPresiden; #2019PresidenBaru ; ; .; ; Luhut kepada Prabowo: Jika Maju Tidak Usah Bawa Tema Agama;,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Mampus #MTVLAFANEXOL #MTVLAKPOPEXO #MTVLADANCEKOKOBOP USER',1,1,0,1,0,0,0,0,1,0,1,0
RT USER: Prabowo Subianto Gagal maju Prabowogagalmoveon URL,1,0,1,0,0,0,0,0,1,1,0,0
