Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
USER Sipit-sipit in aja lah. Biar senang hati dedeq',0,0,0,0,0,0,0,0,0,0,0,0
Cantik ð???â?¤ï¸?,0,0,0,0,0,0,0,0,0,0,0,0
KPK sebagai lembaga negara yang memberantas korupsi tidak bisa dilemahkan apalagi yang melemahkan adalah DPR. URL,1,0,0,1,0,0,0,0,1,0,1,0
smg diberi kekuatan walau godaan menghadang.amin,0,0,0,0,0,0,0,0,0,0,0,0
USER USER trus mau loe apa antek-antek wowo? \xf0\x9f\x98\x86\xf0\x9f\x98\x86',1,0,0,1,0,0,0,0,1,0,1,0
"Mmg majority citizen dekat sini tak wajib kawen , but kita yg islam mai dok sini pon jgn la terikut sekali ð???ð??»â??â??ï¸? allahuakhbar; #PesanKatDiriSendiriJe",0,0,0,0,0,0,0,0,0,0,0,0
"USER Mulut Allah SWT di quran memang BUSUK, kafir, laknat dll",1,1,0,1,1,0,0,0,0,0,1,0
"USER Hahaha ini masih sebarisan yg panik gerindra-PD brkoalisi jd berusaha memecah koalisi lwn jkw,Panik ya Asal bunyi gini(anak SD bs jawab:Kalau sby dibalik rezim jkw,tak sulit Ahy jd cawapres jkw,kebagian menteri,gak bakal saling sindir dll..)",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Ga aneh survey bawa nama kampus.. Nanti kaya si luhut bawa itb buat dukung reklamasi.. Cebong mah gitu.. Heheheh',1,1,1,0,0,0,0,0,1,1,0,0
USER Mu melayu ke yahudi kak ? HAHAH',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Mas mas... Buat malu muslim saja mas, ketika ahok anda diam, ketika sukma anda diam... Ketika USER anda reaksi.. Masi belum puas dengan pemamaran pak rocky..",1,0,1,0,0,0,0,0,1,1,0,0
USER Pembuktian yang kesekian bahwa Mr. Presiden bukan antek Aseng &amp; Asing. \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',0,0,0,0,0,0,0,0,0,0,0,0
"Regrann from obrolanpolitik - JAKARTA,",0,0,0,0,0,0,0,0,0,0,0,0
USER nyinyir trussss!!! Dasar grup onta',1,1,0,1,0,0,0,0,1,0,1,0
RT USER USER USER USER USER USER USER USER Hajar Jokowii,1,0,1,0,0,0,0,0,1,0,0,1
"Pemerintah Israel adalah golongan Yahudi radikal, berbeda dengan rakyatnya sebagian menginginkan perdamaian.'",0,0,0,0,0,0,0,0,0,0,0,0
Ajak Ulama Turut Menyejukkan Suasana Jelang PilkadaÂ Serentak,0,0,0,0,0,0,0,0,0,0,0,0
"USER Yaelah lo bos boss bisanya cuma nyinyir doang, disuruh kerja ga becus pkrannya kekuasan doang..munafik lo USER'",1,0,1,0,0,0,0,0,1,1,0,0
USER Pantat dih',0,1,0,0,0,0,0,0,0,0,0,0
Selamat menuju eue yg halal bray! USER USER',0,1,0,0,0,0,0,0,0,0,0,0
Emil Dardak Pemimpin Milenial Calon Wakil Gubernur Jawa Timur,0,0,0,0,0,0,0,0,0,0,0,0
"Hari ini: Rilis Survei Elektabilitas Calon Walikota dan Calon Wakil Walikota Pilkada Kota Bogor 2018, jam 12.00 Wib, bertempat di Hotel Royal Padjajaran (Ruang Padjajaran 6 Lantai 9), Jl, Padjajaran No. 12 Kota Bogor USER #rilischarta #pilkadako",0,0,0,0,0,0,0,0,0,0,0,0
USER USER lbh rame pansbung vs panastak',0,0,0,0,0,0,0,0,0,0,0,0
Saatnya usir penjajah Cina dr Bumi Indonesia!! USER USER USER USER USER USER USER USER,1,0,0,1,0,1,0,0,0,0,0,1
USER USER jgn bacot mulu masalh tki n tka urusin aj dl loe anggotany Tata kota aja gk ngerti lht tuh DKI SmburDul tats kotany',1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER USER Jaman rejim ini banyak temennya yg spt dia....jadi saling berebut.....makin lupa haram halalnya....malah mungkin gak tau itu haram..yg penting hidup enak...',0,0,0,0,0,0,0,0,0,0,0,0
RT USER Prabowo lagi siapa keberanian maklum tong kosong nyaring bunyinya,1,0,1,0,0,0,0,0,1,1,0,0
"USER bagi anda mungkin gk apa2, tapi bagi kami Muslim ini sangat menghinakan kami. Iblis betina itu sdh menista syariat kami'",1,1,1,0,1,0,0,0,0,1,0,0
USER USER Loe jangan hina Ahok dong\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\nSemua orang udah tau kok si Ahok cuma besar Congor ngak perlu loe perjelas kali \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',1,1,1,0,0,0,0,0,1,1,0,0
"â??Peniaga kaum India 100 peratus akan memilih pemimpin yang akan menjaga perkembangan ekonomi negara. kalau politik bagus, ekonomi negara juga akan bagus.; ;",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER Gw tuduh lo anak babi. Yuk buktikan lo anak orang dengan tes dna ya. Cepat. G pake lama',1,1,1,0,0,0,0,0,1,1,0,0
Perodua terus bekal alat ganti Myvi lama,0,0,0,0,0,0,0,0,0,0,0,0
Si Penghina Al - Qur'an Harus diPenjara penjarakan ahok penjarakan ahok,1,0,1,0,1,0,0,0,0,1,0,0
"2. Presiden USER yakin, Indonesia akan menjadi negara yang semakin besar, kokoh, dan kuat, apabila ulama dan umara-nya selalu beriringan serta menjaga tali silaturahmi #JokowiAjakUlamaSejukkanPilkada",0,0,0,0,0,0,0,0,0,0,0,0
Datang ke NTB buat acara seolah olah di dukung semua ulama jadi cawapres USER padahal cuma sandiwara saja #mimin. USER USER,1,0,1,0,0,0,0,0,1,1,0,0
"Karna kondisi udah malem gw udah letih. Kalo capek mood juga gak keruan kan. Gw jadi merasa tertantang. Abangnya udah mayan jauh, mana kondisi jalan padet banyak mobil dan motor, tp entah setan mana yg bikin gw emosi, gw pun ngebut slusap slusup.'",0,1,0,0,0,0,0,0,0,0,0,0
Bikin coldbrew agak ngasal. Pagi diminum cuman demi melek instan aja. Tai lah gua masih ga ngerti kopi enak apa ga kayak apa. Hahahaahah',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: Ditunggangi kontol jumbo sampe bool ketarik. Nikmatnya ngentot URL,0,1,0,0,0,0,0,0,0,0,0,0
USER Tidur bolot',0,1,0,0,0,0,0,0,0,0,0,0
USER USER Wakil gubernur 1 tingkalakunya dalam berpakaian kaya anak kecil aja padahal seorang pejabat pemerintahan stres kali ni orang. ???,1,1,1,0,0,0,1,0,0,1,0,0
seorang bajingan tidak pants untuk di prthankn',0,1,0,0,0,0,0,0,0,0,0,0
"Ancaman demi ancaman ku dapat dari pacarku saat dia menelfon. Ya... aku memang sendiri di kota yg asing ini, wajar jika aku takut dengan ancamannya. Ku fikir-fikir kembali dan akhirnya aku memutuskan untuk kembali dengan pacarku dan melepaskan teman kant",0,0,0,0,0,0,0,0,0,0,0,0
USER Bnyakn cocot...',1,1,1,0,0,0,0,0,1,1,0,0
"ketika hal gak masuk akal di bilang bagus, sedangkan akal sehat di bilang pemalas . . . Bejat, majuo kabeh sak perumahan, LOSSSSS, #RaUsahMundurRaUsahWedi'",1,1,0,1,0,0,0,0,1,0,1,0
"Subhanallah...\nSaat mahasiswa lkkn aksi diam &amp; lbh hedon padahal negri lg sakit, hutang bertambah, rupiah hancur, bbm listrik naik diam2 tengah malam, impor naik, TKA mengambil slrh kesempatan kerja\n\nAlhamdulillah msh ada BEM yg trs suarakan #2019",0,0,0,0,0,0,0,0,0,0,0,0
"Yeu kunyuk mt gue kaga di bales, sok suci cuih'",1,1,1,0,0,0,0,0,1,1,0,0
"Adik2 YUNIOR kita terus bertanya , pertanyaan mereka agak sensitif ' betulkah indonesia akan menjadi negara komunis' bang ? Karena kita sudah tdk perduli lagi dengan negara dan bangsa kita lanjut mereka , ada benar nya juga buktinya TKA pada masuk , poli",0,0,0,0,0,0,0,0,0,0,0,0
Presiden Tegaskan Pentingnya Publikasi untuk Asian Games 2018,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Makasih ya hurup cina :v',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Baru tau ada presiden ekonomi he he emang yang milih menko anda ya,0,0,0,0,0,0,0,0,0,0,0,0
Babi haram babu halal hanya ulah Muhammad BEJAD mencatut nama Tuhan,1,1,0,1,1,0,0,0,0,0,1,0
1. terjadi kekacauan hukum politik sosial 2. adalah tanggung jawab presiden 3. jokowi membiarkan itu 4. Lengserkan Jokowi Ayopenjarakan ahok,1,0,1,0,0,0,0,0,1,0,0,1
"3723: AKBP Frido Situmorang, S.H., S.I.K. Tingkatkan Ukwah Islam Gelar Perlombaan: NUSANTARAEXPRESS, RANTAUPRAPAT â??Â Dalam rangka memperingati Israâ?? Miâ??raj Nabi besar Muhammad SAW dan menyambut bulan suci Ramadhan Polres Labuhanbatu gelar perlombaanâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
"Simak :; ; Kira kira Dampaknya sama gak ya, antara ""Miras Oplosan"" dgn ""Pemimpin Oplosan ???""; #2019GantiPresiden ; ; Maraknya ""Miras Oplosan"" karena kegagalan dari ""Pemimpin Oplosan ???""; #2019PresidenBaru ; ; Cc. USER USER USER USER",1,0,1,0,0,0,0,0,1,1,0,0
"USER Fakta : 29 November 1947 PBB menyetujui mengakhiri Mandat Britania Raya untuk Palestina. Dengan Resolusi PBB 181 yang didukung 33 negara, 13 negara menolak, dan 10 lainnya netral, wilayah tanah Palestina dipecah-belah 55% untuk Yahudi dan",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: USER Keren dong Bapak Presidenku USER, Ayo, kita tularkan internet positif, jangan marah kalau ada postingan ny\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
Siapa yg pengen di sodok memeknya? Chat yuk di WA: 089638309670 BBM:ANDIBLZ #sange #horny #jomblo #tante #janda #cewek #chatsex #kontol #sex',0,1,0,0,0,0,0,0,0,0,0,0
"USER Dia bukan lucu lagi tapi udah sarap, bawa dia pulang gratis tanpa garansi mbar. USER'",0,1,0,0,0,0,0,0,0,0,0,0
RT USER Satu persatu antek orba muncul kepermukaan. Pedih memang gk bisa lagi korupsi berjemaah spt jaman suharto dan sby.,1,0,0,1,0,0,0,0,1,0,1,0
USER Bukan nya elu dan gerombolan elu malah lebih sering menghina Presiden?? Mestinya lu duluan Yg diproses..',1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER Saya salut dengan anda yang tetap memelihara kebodohan... Ini termasuk kegagalan rejim.. Gagal bikin anda cerdas... \xf0\x9f\x98\x84',1,1,1,0,0,0,0,0,1,1,0,0
"Sebenarnya gerakan lepas hijab sdh lama di Saudi. Thn 2014, fatwa ulama terkemuka di Saudi ini menyatakan, wanita ga perlu pake jilbab, boleh pake make up, boleh posting foto ke sosmed..; ; Di Saudi trendnya lepas jilbab, di Indonesia malah semakin membung",0,0,0,0,0,0,0,0,0,0,0,0
Dukungan anti hoax dan pilkada damai oleh warga dan linmas kel.nginden janhkungan sukolilo sby,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Kenapa bukan jokowi yang lo suruh mundur?,1,0,1,0,0,0,0,0,1,1,0,0
Terimakasih untuk pak presiden jokowi yang telah bekerja dengan luar biasa.Semoga listrik yg bapak tambahkan di pulau Nias sebesar 25 mw atau 25000 kw.dapat bermanfaat dan meningkatkan ekonomi masyrakat Nias.; #Suara pulau utk jokowi; #Slaam 2 periode; G,0,0,0,0,0,0,0,0,0,0,0,0
USER x sangka sebodoh itu pemikiran seorang wanita islam. jijik noks',1,1,1,0,1,0,0,0,0,1,0,0
"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet URL",0,0,0,0,0,0,0,0,0,0,0,0
"Kinerjanya mulai terlihat, ia mencoba maju menjadi calon Wakil Gubernur Jawa Timur #KhofifahEmilJatimSatu",0,0,0,0,0,0,0,0,0,0,0,0
"Agar dapat bekerja BERSIH, jajaran KemenAg harus tahu, Allah SWT menjanjikan rampasan, bukan Tuhan dan harus DIBUANG",1,0,0,1,1,0,0,0,0,0,1,0
USER Mas tolong sebutkan kitab suci agama mana yg fiksi?,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER Di rezim ini banyak kaum penganut tololisme',1,1,0,1,0,0,0,0,1,0,1,0
kekuasaan menampakan wujud asli tuannya... Jokowi diktator,1,0,1,0,0,0,0,0,1,1,0,0
"Melalui Sedulur Ngaji, semoga Allah ijinkan Gus Ipul Mbak Puti jadi Gubernur dan Wagub Jatim; #SedulurNgajiKotaBatu ; #SedulurNgajiJombang; #JombanGemerlap; USER; USER; USER; USER; USER; USER; USER",0,0,0,0,0,0,0,0,0,0,0,0
jaringan indosat memang ampas sekali \n3:) fuck you indosat',1,1,0,1,0,0,0,0,1,0,1,0
USER USER Aktivis 65 anak buah eks pki dan gerwani',0,0,0,0,0,0,0,0,0,0,0,0
"Ngomongnya gini ?nyatanya minta 2 periode.,; Gak ngurus copras capres tp ngotot 2 periode.; Cukup 1 periode saja..........; #2019GantiPresiden",1,0,1,0,0,0,0,0,1,1,0,0
RT USER: test test\n\ndisini gua mau crita 2 crita skaligus HAHA. gua mau crita dokter forensik yg bisa berhubungan langsung sm makhluk goib\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0
USER Modal cebong cuma COPAS. Bukti kapasitas otak minimalis...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0
"Merapat dan bergurulah kepada Ulama yg Tegak Lurus dihadapan Rezim, selama ini kita melupakan Ulama sebagi sumber menggali ilmu.\n\nPengetahuan kita sering menggurui Ilmu, seakan pesona tokoh itu adalah kebenaran. Ternyata salah besar.\n\nMerapatlah kepa",0,0,0,0,0,0,0,0,0,0,0,0
"Malam ini Kepala #BPIP menjadi Pembicara bersama Menteri Agama, Rektor UIN Sumut dan Habib Jindan bin Novel dlm Mengaji Indonesia ""Kita Indonesia, Kita Berbudaya"", UIN Sumut, (Medan, 11/4/18)",0,0,0,0,0,0,0,0,0,0,0,0
Sompret ador diprotect blm sempet gue follow ajhakabahajha',0,1,0,0,0,0,0,0,0,0,0,0
Nextnya Turunkan Jokowi Pak de USER,1,0,1,0,0,0,0,0,1,0,0,1
USER Wkwk jijik ma diri sendiri',0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: ternyata Kotoran Ayam Tidak Najis?\n\n===========\n\nBismillah, alhamdulillah was sholaatu wassalam \xe2\x80\x98ala Rasulillah, waba\xe2\x80\x99du.\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
Pegawai Guardian training lagi kek Mentang2 gue kek gembel cuman kaos sama Flat shoes nanya dijutekin bangsad emang males belinya juga kabur gua ke matahari',1,1,0,1,0,0,0,0,1,0,1,0
Iya anak pemberontak PRRI/PERMESTA ya ... Prabowo URL,1,0,1,0,0,0,0,0,1,1,0,0
Wahai cebong dan kampret indonesia kembalilah kalian menjadi manusia. Indonesia butuh manusia utuh untuk berbangsa dan bernegara. Bukan mencebongkan apalagi mengkampretkan manusia.',1,1,0,1,0,0,0,0,1,0,1,0
USER Kayak cabang cabang Nu..ada NU kristen NU budha NU syiah hgg NU zionis..',0,0,0,0,0,0,0,0,0,0,0,0
USER Kliatan pengeeen msk kabinet kerja eps 2. Cb hitung bung utang kita sdh dkt 5000.triliun hrsnya anggota dpr jgn.jln2 ke luar negri. Biaya parpol dicabut aja itu ide brilian',0,0,0,0,0,0,0,0,0,0,0,0
Gubernur Jatim Targetkan Jembatan Widang Selesai H-15 Lebaran,0,0,0,0,0,0,0,0,0,0,0,0
"Sebenarnya khan bisa ditetapkn sbg kawasan cagar budaya, lalu buat peraturan, rmh gadang didlm kawasn tdk boleh dirubh fungsi",0,0,0,0,0,0,0,0,0,0,0,0
Brengsek nih auto correct gwa baru sadar',0,1,0,0,0,0,0,0,0,0,0,0
"Sangat terlihat beda sekali Kewibawaannya ,; yg sangat berwibawa cuma gubernur Indonesia USER ; Massya Allah...",0,0,0,0,0,0,0,0,0,0,0,0
"Cinta itu kuncixa d hati,, \nJika kau benar2 mencintai, hormati dan sayangi,, \nBaxak atw sedikit cacat yg d miliki pasangan, sebisa mungkin d tutupi,, \nBertengkar itu biasa, tp jgn dijadikan api dlm sekam. Selalu bersyukur atas apa yg d terima..\xf0\x9",0,0,0,0,0,0,0,0,0,0,0,0
urut berduka atas matinya ketidak adilan dan kedzholiman rezim ini.,1,0,1,0,0,0,0,0,1,1,0,0
Ya Allah Gusti...kenapa USER pada diam selain; USER USER USER ; #2019GantiPresiden ; USER USER USER,1,0,0,1,0,0,0,0,1,0,1,0
Indosat eek',1,1,0,1,0,0,0,0,1,0,1,0
USER USER Aing lewih hayang seri nempo mnh . Jalema tolol nu ngan bisa ngmng sangenahna tampa mikir tah mnh',1,1,1,0,0,0,0,0,1,1,0,0
Sebagian katak ge er bahwa isu ini memang untuk menjatuhkan rezim. Namun isu ini adl kerja intelejen mengcounter pergerakan komunis.,1,0,0,1,0,1,0,0,0,0,1,0
"USER woy sat, budek ya lo'",1,1,1,0,0,0,1,0,0,1,0,0
Dia itu agama nya apa sih? ;,0,0,0,0,0,0,0,0,0,0,0,0
"Insya Allah, pemimpin bersatu dengan ulama ulama hanif , Indonesia berkah . Amiin.; ;",0,0,0,0,0,0,0,0,0,0,0,0
USER masi pagu ngajak gelut onta',1,1,1,0,0,0,0,0,1,1,0,0
Pantesan tim sukses Anies-Sandi ini kalo ngetwit ngaco sok jagoan,1,0,0,1,0,0,0,0,1,0,1,0
"#persijatakutkalahdijakarta\nDasar pLersija, dengkul laler. Banyak alesan lo jakAnjing! Olo olo sia banyak bacot!!!'",1,1,0,1,0,0,0,0,1,0,1,0
"bukti persahabatan sejati putra mantan presiden dg putra presiden; ; semoga abadi, seabadi usia voucher nya.",0,0,0,0,0,0,0,0,0,0,0,0
Anda mengajarkan ngaji ayat cocok2 penis dan penggal kafir dapat pahala? Anda membiadabkan,1,1,0,1,1,0,0,1,0,0,1,0
KPK Periksa Gubernur Sumut dan Cawagub Ijeck Shah KPK memeriksa Gubernur Sumater,0,0,0,0,0,0,0,0,0,0,0,0
Besarnya ledakan bom hanya merusak bagian kecil belahan dunia. Coretan tinta pena mampu menghancurkan semuah peradaban manusia.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Haha.. Si paltiwest gak paham sejarah..,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
USER Saya dukung 200 % pernyataan Najwa soal KPK. Lebih baik DPR kita bubarkan,1,0,0,1,0,0,0,0,1,0,0,1
"Kalau BANGSAT menjadi wakil rakyat, yg keluar dari mulutnya ya BANGSAT.\nKalau MONYET menjadi wakil rakyat, yang keluar dari mulutnya ya MONYET.\nKalau BABI menjadi wakil rakyat, yg keluar dari mulutnya ya BABI.\nKalau ANJING menjadi wakil rakyat, yg keluar dari mulutnya ya ANJ",1,1,0,1,0,0,0,0,1,0,1,0
USER iya kampungan... alay mah kalo nonton bola ke singapore sama johor malaysia URL,0,1,0,0,0,0,0,0,0,0,0,0
USER asw gua ketawa',0,1,0,0,0,0,0,0,0,0,0,0
Muhammadiyah semakin kritis: pemerintah Jokowi mulai otoriter.,1,0,1,0,0,0,0,0,1,1,0,0
Saya suka video USER,0,0,0,0,0,0,0,0,0,0,0,0
USER aku nyimengnya masih cupu tapi ya kak senior ampuun',0,1,0,0,0,0,0,0,0,0,0,0
"USER Aku pernah kak. Beli barang dari cina di shopee. Trus ada yg ga ada di paket. Aku tanyain kan. Sellernya mau ngerefund. Akhirnya di refund. Tapi kan akunya rugi di ongkos kirim. Apalagi ini barang jualan, masing2 harga jual udah digabung sa",0,0,0,0,0,0,0,0,0,0,0,0
"Kita akan belajar giat, dengan penuh dedikasi, tapi bukan hanya untuk lulus ujian. -3 Idiot'",0,0,0,0,0,0,0,0,0,0,0,0
Belum selesai pertandingannya belum bisa dibilang kambek,0,0,0,0,0,0,0,0,0,0,0,0
USER USER duh disini saya gak bisa berhenti mengucap CEBONG DONGO itu fakta bukti nya banyak \xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0
kereta bandara tuh tai bgt ga si GANGGU JADWAL krl',1,1,0,1,0,0,0,0,1,0,1,0
USER Culun mending kampung jes',1,1,1,0,0,0,0,0,1,1,0,0
USER Klo manusia kapir twit nya spt ini \xf0\x9f\x91\x86',1,1,1,0,0,0,0,0,1,1,0,0
"Melalui Sedulur Ngaji, semoga Allah ijinkan Gus Ipul Mbak Puti jadi Gubernur dan Wagub Jatim; ; #SedulurNgajiKotaBatu ; #SedulurNgajiJombang; USER; USER; USER; USER; USER; USER; USER",0,0,0,0,0,0,0,0,0,0,0,0
"Bandara Internasional Kertajati saya harapkan bisa diuji coba pada bulan Mei 2018.Bandara ini bisa menampung sekitar 5,6 juta penumpang (tahap I), terbesar kedua setelah Soekarno-Hatta.Semoga bandara ini secara konkrit bisa menggerakkan perekonomian di sel",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Percuma ekonomi tumbuh tinggi klo infrastrukturnya memble, bukan kesejahteraan yg diraih tp justru bencana inflasi tinggi",0,0,0,0,0,0,0,0,0,0,0,0
Kalo sekarang ada PKI gaya baru Jokowi antek komunis,1,0,1,0,0,1,0,0,0,1,0,0
orang indonesia itu dongo nya keliatan banget dijalanan. ga mau kasih jalan buat pemadam kebakaran. udah gitu masih pada manfaatin ambil jalur dibelakang pemadam. asli goblok semua. \xf0\x9f\x98\x91',1,1,0,1,0,1,0,0,0,0,1,0
USER USER Kebanyakan minum air kencing onta atau air minum dari suling tinja. makanya otaknya error. Stress',1,1,1,0,0,0,0,0,1,1,0,0
"USER mAta loW piCek,,,!!!,,,! T ___ &lt;'",1,1,1,0,0,0,1,0,0,1,0,0
USER USER USER Klo taplak meja saya berwarna merah putih gk boleh ditaroin asbak rokok dong ya!!?',0,0,0,0,0,0,0,0,0,0,0,0
USER kirain orang-orang kayak gini cuma karangan fiksi anjir',0,1,0,0,0,0,0,0,0,0,0,0
"Dan siapa salah satu kroni terdkt soeharto? Gak lain Sudono Salim, alias Liem Sioe Liong. Pemilik kerajaan bisnis Salim Group. Siapa yg gak kenal nama itu bg mrka yg besar di era soeharto? Keturunan cina, aseng, minjam istilah partisan pks/gerindra/pan,",0,0,0,0,0,0,0,0,0,0,0,0
"Dia hanya Teman Mainku Sewaktu Kecil dan Cinta Demikian Tidak Masuk Kedalam Hati, Kata Orang Cinta Seperti ini adalah Cinta Monyet.'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Bawang putih itu sdg kafir haram lagi..\nHiks.hiks..hiks',1,1,1,0,0,0,0,0,1,1,0,0
"Dalam PP baru itu, pemerintah menegaskan ketentuan bahwa pemegang Izin Usaha Pertambangan (IUP) dan Izin Usaha Pertambangan Khusus (IUPK) yang sahamnya dimiliki oleh asing untuk melakukan divestasi saham sampai 51 persen secara bertahap.\n\n#Freeport51'",0,0,0,0,0,0,0,0,0,0,0,0
"USER untuk gw gak goblok:""&gt;'",0,1,0,0,0,0,0,0,0,0,0,0
USER USER kaget anjir mentab penuh kirain apa',0,1,0,0,0,0,0,0,0,0,0,0
"Menurut Wibisono, pencitraan Jokowi telah disebarkan up media massa pro asing, sehingga terkesan Jokowi berhasil.",1,0,1,0,0,0,0,0,1,1,0,0
"Sesungguhnya cinta tidak buta, ia hanya melumpuhkan logika. ~ Mario Teguh'",0,0,0,0,0,0,0,0,0,0,0,0
USER kalau boleh saya ngomong ingin saya katakan ahmad dhani monyet babi anjing. tapi itu tidak boleh,1,1,1,0,0,0,0,0,1,1,0,0
Alfatihah...aamiin,0,0,0,0,0,0,0,0,0,0,0,0
"7. Presiden minta juga Satgas mengawal perizinan ini, dari awal sampai akhir, sehingga semua bisa bekerja dengan efektif , tanpa sumbatan-sumbatan, tanpa ada mengganggu di tengah jalan, sehingga betul-betul ada sebuah perubahan dalam iklim berusaha yang ad",0,0,0,0,0,0,0,0,0,0,0,0
"USER perpres jkw lebih tegas drpd prepres sby buka matamu liat ,jgn hanya bacot bodoh2in fllwr pak !'",1,1,1,0,0,0,0,0,1,1,0,0
USER Saya berharap bukan PKS yg bubar tpi PKI dan PDIP yg bubar',1,0,0,1,0,0,0,0,1,0,1,0
"USER USER Ikut share..sekolah anakku sekolah katholik yg ngajar suster,teman sekelasnya ada yg muslim,kristen,budha,hindu,konghu chu..selama ini masih adem ayem saja'",0,0,0,0,0,0,0,0,0,0,0,0
Pilkada NTT,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Itu dia mata picek... Matanya cuma lihat sebelah...',1,1,1,0,0,0,1,0,0,1,0,0
"USER USER Gakmau berdua doang, kaya lesbi.'",0,0,0,0,0,0,0,0,0,0,0,0
"Anda percaya Muhammad Nabi atau tidak, tuliskan argumentasi Anda ke Pak USER agar tak ada keraguan lagi",1,0,1,0,1,0,0,0,0,1,0,0
Apakah NU bisa BERHENTI mendungukan & membiadabkan bangsa? Fir'aun raja Mesih tak ada hubungan dengan Muhammad bejad,1,1,0,1,1,0,0,0,0,0,1,0
"Apa yang DS USER buat adalah demi generasi akan datang. Saya tidak mahu anak cucu saya gagal pada masa akan datang, jadi, saya sokong &amp; membantu Kerajaan BN supaya anak cucu saya menikmati hidup yg lebih baik. Inilh impian kita semua. - DS R.S @",0,0,0,0,0,0,0,0,0,0,0,0
Sekarang banyak sekali orang yang membuat #catatan di #jurnal #penelitian #agama #sosial #budaya mereka mengenai #nabinabiafrika yang bahkan saya sebagai pembawa jurnal belumlah sampai sejauh itu perjalanan penelitian saya sebagai orang yang di anggap seb,0,0,0,0,0,0,0,0,0,0,0,0
"Islam nusantara sudah dipromosikan rezim. Lalu Hindu nusantara, Budha Nusantara, dan Kristen nusantara kapan? \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\n\nJahat amat sih, masak Agama non Islam gak diakuin di Negeri ini !? \xf0\x9f\x98\x8f\xf0\",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Ini asli IQ jongkok! Masak oposisi membangun? Dimana\xc2\xb2 ,tugas oposisi itu nyinyir pada pemerintah! Kecuali di negara komunis, nggak boleh ada yg nyinyir'",1,1,0,1,0,0,0,0,1,0,1,0
USER Kecebong bajingan',1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER dia doyan nete un jadi maklumin',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: USER Ada CEBONG GENDHENG NGAMUK2 belain si HOMO PENISTA AGAMA!! HAHAHA USER USER USER,1,1,1,0,1,0,0,1,0,1,0,0
"USER 2018, IMF Pertahankan Perkiraan Pertumbuhan Ekonomi Global 3,9% International Mo",0,0,0,0,0,0,0,0,0,0,0,0
"Konsep sekuler-demokrasi butuh negara sekuler utk menjalankannya: sepakat!! Konsep sosialisme-komunis, butuh negara komunis utk implementasinya: wajar!! Aqidah &amp; Syariat Islam butuh Khilafah utk menegakan &amp; melaksanakannya: Cakep!!'",0,0,0,0,0,0,0,0,0,0,0,0
Presiden Jokowi Soroti Minimnya Promosi Asian Games Presiden Jokow Widodo (Joko,0,0,0,0,0,0,0,0,0,0,0,0
USER Wkwkwk admin USER tolol kuadrat',1,1,1,0,0,0,0,0,1,1,0,0
"Diluruskan agar tidak menyimpang dari ajaran Quran, tentu tidak boleh Menteri Agama Islam menyimpang dari Quran",0,0,0,0,0,0,0,0,0,0,0,0
